idUser;firstName;lastName;fullName;tanggalLahir;Alamat;jenisKelamin;noTelp;noRekening;kodeBank;namaBank
14149;Rusli;Dewi;Rusli Dewi;1980-05-23;Batang;P;08520599242;706628193;11;Bank Raya Indonesia
13615;Ira;Hadi;Ira Hadi;1965-09-14;Tasikmalaya;L;08477179910;505237184;16;Bank Sinarmas
13287;Mulyono;Wayan;Mulyono Wayan;1999-03-24;Bekasi;P;08312673542;484612071;7;Bank Syariah Indonesia
10377;Lili;Agus;Lili Agus;1975-09-15;Cirebon;P;08827198505;609086940;9;Bank Artos
13159;Ati;Lina;Ati Lina;1993-10-26;Bogor;P;08272023335;463331690;8;Bank Jabar
11193;Nanik;Novi;Nanik Novi;1994-12-26;Cianjur;L;08827576578;645575142;17;Bank Panin
13203;Yuyun;Hendri;Yuyun Hendri;1989-11-16;Tegal;L;08734053163;540999927;16;Bank Sinarmas
11603;Gede;Edy;Gede Edy;1987-09-12;Demak;P;08449260538;600071614;2;Bank Artha Graha Internasional
11028;Titik;Herman;Titik Herman;1999-07-04;Sragen;L;08773099218;469449133;19;Bank HSBC Indonesia
10751;Yayah;Novi;Yayah Novi;1988-05-14;Bogor;P;08679980009;664197341;14;Bank Tabungan Negara
10106;Suwandi;Tuti;Suwandi Tuti;1990-09-21;Majalengka;L;08593955006;651261679;3;Bank Mega
13539;Yunus;Heri;Yunus Heri;1984-09-25;Kuningan;P;08480719743;533915112;6;Bank Maspion
10431;Anik;Eni;Anik Eni;1978-08-01;Salatiga;P;08602773677;546228521;17;Bank Panin
10997;Nurjanah;Ahmad;Nurjanah Ahmad;1990-12-20;Magelang;L;08510148476;704082257;18;Bank Mandiri
14759;Ana;Samsul;Ana Samsul;1988-08-14;Magelang;L;08861889411;716627858;5;Bank Negara Indonesia
10177;Inaq;Heni;Inaq Heni;1984-02-04;Purbalingga;P;08503232544;477817643;1;Bank Central Asia
13626;Suwarni;Sumiati;Suwarni Sumiati;1993-10-14;Pangandaran;P;08337529998;490561341;18;Bank Mandiri
13627;St;Ujang;St Ujang;1994-09-18;Cirebon;L;08850888554;540795174;6;Bank Maspion
11556;Riska;Halimah;Riska Halimah;1978-11-26;Tasikmalaya;P;08732527104;483703610;17;Bank Panin
10489;Elis;Deni;Elis Deni;1981-10-13;Depok;P;08767050746;691121826;12;Bank Jenius
12762;Suryani;Yuli;Suryani Yuli;1985-09-27;Purworejo;P;08458356347;634416890;20;Bank Digital BCA
10167;Ana;Erna;Ana Erna;1995-04-01;Kudus;P;08799145861;470650246;7;Bank Syariah Indonesia
12665;Nurjanah;Sumarni;Nurjanah Sumarni;1972-02-07;Cianjur;L;08310697327;635284203;19;Bank HSBC Indonesia
12696;Supriyadi;Ayu;Supriyadi Ayu;1982-01-11;Cilacap;P;08284366086;643031499;3;Bank Mega
11843;Suci;Edy;Suci Edy;1987-12-26;Magelang;P;08358395126;541647002;20;Bank Digital BCA
10479;Doni;Rika;Doni Rika;1966-12-18;Batang;P;08453684163;696425242;13;Bank BPD Bali
13361;Rani;Abdul;Rani Abdul;1969-12-19;Surakarta;L;08400566243;534128107;6;Bank Maspion
11574;Herlina;Lukman;Herlina Lukman;1994-09-27;Bogor;L;08749373516;550516612;19;Bank HSBC Indonesia
14488;Lili;Euis;Lili Euis;1979-06-25;Pati;P;08487469966;591752640;19;Bank HSBC Indonesia
12823;Nanik;Eva;Nanik Eva;1979-07-06;Depok;L;08846729390;718237863;16;Bank Sinarmas
12477;Dodi;Agus;Dodi Agus;1987-11-15;Wonogiri;L;08584778085;539982308;11;Bank Raya Indonesia
14163;Sutini;Lilik;Sutini Lilik;1975-07-19;Sukoharjo;L;08836108242;522009695;2;Bank Artha Graha Internasional
10304;Rizal;Eva;Rizal Eva;1994-04-06;Bekasi;L;08442822964;638667178;8;Bank Jabar
11865;Ita;Yuli;Ita Yuli;1981-02-07;Cirebon;P;08346870299;501705657;12;Bank Jenius
14905;Junaidi;Iin;Junaidi Iin;1989-01-16;Klaten;L;08553043738;519863947;9;Bank Artos
11002;Diah;Rika;Diah Rika;1985-12-22;Cianjur;L;08361756337;532106750;7;Bank Syariah Indonesia
10942;Rusdi;Rini;Rusdi Rini;1989-08-26;Bekasi;P;08641998526;691685372;5;Bank Negara Indonesia
14149;Marni;Sunarti;Marni Sunarti;1989-05-07;Boyolali;L;08334731237;604341997;17;Bank Panin
13510;Wiwik;Nana;Wiwik Nana;1987-07-21;Magelang;L;08285481778;529951601;14;Bank Tabungan Negara
14349;Anah;Kartini;Anah Kartini;1991-09-19;Purbalingga;L;08500702363;554955675;7;Bank Syariah Indonesia
10790;Rizky;Lukman;Rizky Lukman;1983-05-21;Karanganyar;P;08803923633;565581604;16;Bank Sinarmas
11542;Dadan;Sulastri;Dadan Sulastri;1989-07-29;Magelang;P;08396065070;669093996;12;Bank Jenius
10857;Sandi;Ni;Sandi Ni;1979-12-27;Banjarnegara;P;08619466565;562892310;8;Bank Jabar
10413;Ir;Putu;Ir Putu;1975-09-10;Klaten;P;08588168351;589586359;2;Bank Artha Graha Internasional
10455;Anah;Lina;Anah Lina;1983-08-22;Pati;L;08664729967;593957494;7;Bank Syariah Indonesia
14621;Ramli;Ketut;Ramli Ketut;1982-05-22;Demak;P;08733818890;596766048;15;Bank UOB Indonesia
14272;Syaiful;Herman;Syaiful Herman;1977-03-16;Tegal;P;08836176864;692347632;16;Bank Sinarmas
10077;Leni;Lilik;Leni Lilik;1995-10-25;Bekasi;P;08532120082;541591186;20;Bank Digital BCA
14621;Siska;Rika;Siska Rika;1999-09-13;Bogor;L;08737457930;616465979;3;Bank Mega
12674;Ati;Siti;Ati Siti;1994-11-26;Magelang;L;08713329720;443498074;4;Bank Rakyat Indonesia
10407;Sutini;Ernawati;Sutini Ernawati;1986-01-21;Magelang;P;08280294423;566933055;8;Bank Jabar
13368;Surya;Ani;Surya Ani;1974-09-26;Bogor;P;08523035460;448161297;12;Bank Jenius
13297;Ir;Rahmat;Ir Rahmat;1992-03-21;Semarang;P;08871385076;684193810;12;Bank Jenius
10144;Sumiyati;Hendri;Sumiyati Hendri;1988-09-23;Garut;L;08219681058;550043944;15;Bank UOB Indonesia
10337;Susanto;Ani;Susanto Ani;1977-10-14;Majalengka;L;08511254793;575013257;9;Bank Artos
14852;Untung;Reni;Untung Reni;1994-04-08;Wonogiri;P;08510370141;571857831;19;Bank HSBC Indonesia
12413;Bagus;Yani;Bagus Yani;1979-06-25;Purbalingga;P;08506304981;556455830;14;Bank Tabungan Negara
10435;Asih;Lina;Asih Lina;1980-04-23;Pekalongan;L;08686744865;586888587;16;Bank Sinarmas
12321;Endah;Ratna;Endah Ratna;1994-08-09;Pekalongan;P;08723132589;555013727;6;Bank Maspion
12719;Supriyanto;Edi;Supriyanto Edi;1985-12-01;Kuningan;L;08598294278;579569438;14;Bank Tabungan Negara
10804;Yayat;Dedi;Yayat Dedi;1982-10-04;Banjarnegara;P;08466421418;500575370;9;Bank Artos
11541;Riki;Ayu;Riki Ayu;1977-01-17;Wonogiri;L;08340430067;588893476;20;Bank Digital BCA
14342;Deden;Aan;Deden Aan;1965-03-12;Bandung;L;08812999304;711729019;16;Bank Sinarmas
14041;Anik;Hasan;Anik Hasan;1999-07-01;Kuningan;P;08772849168;444707812;19;Bank HSBC Indonesia
13038;Kusnadi;Linda;Kusnadi Linda;1989-02-03;Purworejo;L;08566432684;695500285;2;Bank Artha Graha Internasional
11633;Daniel;Siti;Daniel Siti;1971-05-31;Tegal;L;08464046055;500099207;12;Bank Jenius
11265;Fitriani;Yati;Fitriani Yati;1996-10-23;Surakarta;L;08623799372;470298206;20;Bank Digital BCA
13337;Daniel;Rika;Daniel Rika;1993-03-13;Kebumen;P;08270690138;651545694;19;Bank HSBC Indonesia
11740;Wati;Wawan;Wati Wawan;1997-08-16;Semarang;L;08378767964;493116159;12;Bank Jenius
13385;Anah;Nyoman;Anah Nyoman;1973-11-27;Wonosobo;L;08389440150;693856172;8;Bank Jabar
12715;Komang;Maria;Komang Maria;1972-06-07;Klaten;L;08857538956;690513155;9;Bank Artos
12892;Teti;Iwan;Teti Iwan;1993-12-14;Tegal;L;08792152655;508059437;4;Bank Rakyat Indonesia
12791;Didi;Supardi;Didi Supardi;1997-09-07;Subang;P;08597719334;422086868;10;Bank Jago
13396;Yuyun;Yani;Yuyun Yani;1986-04-29;Demak;P;08457429543;454202231;11;Bank Raya Indonesia
10911;Diah;Taufik;Diah Taufik;1978-07-07;Pekalongan;L;08525346360;648123397;7;Bank Syariah Indonesia
12274;Sulaiman;Yati;Sulaiman Yati;1990-10-22;Jepara;L;08714961125;551604033;7;Bank Syariah Indonesia
10005;Suwarni;Yati;Suwarni Yati;1988-11-23;Sumedang;P;08813190740;562149261;12;Bank Jenius
12304;Rosita;Eti;Rosita Eti;1966-12-25;Pekalongan;L;08257318867;542730882;5;Bank Negara Indonesia
13526;Rani;Desi;Rani Desi;1974-07-29;Pekalongan;L;08686198421;506009077;3;Bank Mega
12745;Samsudin;Umi;Samsudin Umi;1984-12-19;Sukabumi;L;08502944792;676735496;11;Bank Raya Indonesia
12025;Cucu;Sunarti;Cucu Sunarti;1984-02-20;Semarang;P;08312153054;490319032;15;Bank UOB Indonesia
12736;Didi;Umi;Didi Umi;1986-04-25;Ciamis;P;08332903559;451154809;14;Bank Tabungan Negara
12889;Dodi;Rudi;Dodi Rudi;1979-11-21;Bandung;L;08302298693;620342522;5;Bank Negara Indonesia
14407;Cecep;Taufik;Cecep Taufik;1981-05-14;Temanggung;L;08720787348;450484942;17;Bank Panin
11730;Neni;Lukman;Neni Lukman;1992-11-27;Bandung;L;08392713715;457353412;9;Bank Artos
14033;Erwin;Euis;Erwin Euis;1995-01-26;Banyumas;P;08824422778;518671872;14;Bank Tabungan Negara
11894;Sutini;Putu;Sutini Putu;1991-06-27;Pemalang;P;08482776125;646329003;4;Bank Rakyat Indonesia
11504;Eman;Nur;Eman Nur;1991-12-25;Tasikmalaya;P;08548034906;671380729;1;Bank Central Asia
14475;Kusnadi;Taufik;Kusnadi Taufik;1969-03-29;Grobogan;P;08560884515;463456655;9;Bank Artos
14259;Dedy;Fatimah;Dedy Fatimah;1987-01-04;Bogor;P;08559312469;636707690;9;Bank Artos
10490;Haris;Kartini;Haris Kartini;1977-10-09;Blora;L;08371953776;448380120;15;Bank UOB Indonesia
11717;Supriyanto;Mohammad;Supriyanto Mohammad;1994-10-31;Klaten;L;08360479166;555151024;13;Bank BPD Bali
11802;Emi;Imam;Emi Imam;1990-09-15;Salatiga;P;08518636302;568253741;10;Bank Jago
12308;Maya;Joko;Maya Joko;1990-11-01;Batang;P;08571206055;432728507;6;Bank Maspion
14747;Fitriani;Irma;Fitriani Irma;1996-05-21;Sukoharjo;P;08706810630;522394555;10;Bank Jago
12774;Sumiyati;Muhamad;Sumiyati Muhamad;1994-02-06;Pemalang;L;08538600484;715751052;10;Bank Jago
14457;Amir;Ali;Amir Ali;1998-09-30;Bogor;P;08286331594;588077129;2;Bank Artha Graha Internasional
13182;Nining;Nanang;Nining Nanang;1981-10-07;Sukoharjo;L;08469875705;678809044;16;Bank Sinarmas
10253;Nanik;Dedi;Nanik Dedi;1971-01-05;Majalengka;P;08739078567;488526878;9;Bank Artos
14924;Gunawan;Nurhayati;Gunawan Nurhayati;1976-09-30;Batang;P;08527041801;703314306;5;Bank Negara Indonesia
10135;Ati;Haji;Ati Haji;1966-03-28;Depok;L;08799235706;547900987;15;Bank UOB Indonesia
13702;Dg;Agus;Dg Agus;1968-10-10;Wonogiri;L;08458127598;670828774;11;Bank Raya Indonesia
13328;Sumardi;Linda;Sumardi Linda;1999-04-29;Bandung Barat;P;08475832301;528550425;14;Bank Tabungan Negara
11832;Ir;Dadang;Ir Dadang;1991-05-12;Indramayu;L;08377947474;555884247;8;Bank Jabar
13432;Supriyadi;Lilis;Supriyadi Lilis;1967-06-23;Pemalang;L;08652663930;440300677;16;Bank Sinarmas
14877;Anis;Erna;Anis Erna;1985-07-04;Bekasi;P;08501470320;709972832;8;Bank Jabar
13267;Roni;Umar;Roni Umar;1993-12-03;Purworejo;P;08711917424;578734280;9;Bank Artos
13859;Syaiful;Yuni;Syaiful Yuni;1970-07-28;Pangandaran;L;08266311503;638874181;2;Bank Artha Graha Internasional
10874;Rizki;Iin;Rizki Iin;1994-10-30;Karawang;L;08736994797;521958439;6;Bank Maspion
11207;Nanik;Edi;Nanik Edi;1980-11-06;Cirebon;P;08420458369;674576888;12;Bank Jenius
10804;Lili;Yeni;Lili Yeni;1973-07-20;Bekasi;P;08397020346;424442088;7;Bank Syariah Indonesia
14198;Suwarni;Umi;Suwarni Umi;1985-05-18;Cianjur;P;08811589475;697615663;5;Bank Negara Indonesia
11836;Rizki;Muhammad;Rizki Muhammad;1991-12-03;Garut;P;08845683276;567320446;12;Bank Jenius
14689;Nor;Ismail;Nor Ismail;1970-03-10;Cilacap;P;08307503133;582850854;20;Bank Digital BCA
12870;Samsudin;La;Samsudin La;1976-05-17;Brebes;P;08732208824;670999040;9;Bank Artos
13804;Marlina;Umi;Marlina Umi;1968-01-11;Klaten;P;08622768628;621389259;9;Bank Artos
13634;Ramli;Novi;Ramli Novi;1985-07-05;Sumedang;L;08388745078;476182674;6;Bank Maspion
14654;Teti;Yusuf;Teti Yusuf;1975-05-31;Ciamis;L;08563506286;563808695;1;Bank Central Asia
10020;Fitriani;Santi;Fitriani Santi;1982-11-16;Batang;L;08593255574;543421500;9;Bank Artos
12322;Jamilah;Puji;Jamilah Puji;1998-05-15;Bandung Barat;P;08659530793;560757074;9;Bank Artos
10027;Erwin;Arif;Erwin Arif;1977-12-03;Brebes;P;08454693925;477421878;9;Bank Artos
12799;Tatang;Ni;Tatang Ni;1973-05-24;Purbalingga;P;08846531380;457550907;18;Bank Mandiri
13976;Nurhasanah;Ismail;Nurhasanah Ismail;1984-08-19;Jepara;P;08378105096;613879988;10;Bank Jago
13210;Gunawan;Aris;Gunawan Aris;1976-10-27;Cirebon;P;08863074943;608855524;14;Bank Tabungan Negara
13275;Suci;Hendra;Suci Hendra;1975-03-23;Batang;P;08731735937;495137223;11;Bank Raya Indonesia
12008;Sumardi;Andri;Sumardi Andri;1981-09-05;Boyolali;L;08271829370;564027810;11;Bank Raya Indonesia
10199;Teti;Nurul;Teti Nurul;1980-06-24;Sukoharjo;P;08771791639;569734584;12;Bank Jenius
11892;Diah;Evi;Diah Evi;1995-07-19;Karawang;L;08710870536;431481531;16;Bank Sinarmas
13606;St;Sri;St Sri;1983-12-02;Cimahi;P;08521378026;547630291;17;Bank Panin
11045;Lili;Erna;Lili Erna;1973-09-09;Sukabumi;P;08611996545;515464605;15;Bank UOB Indonesia
14017;Abu;Arif;Abu Arif;1992-01-04;Batang;L;08774794187;500877994;1;Bank Central Asia
14962;David;Moch;David Moch;1968-10-07;Tasikmalaya;L;08499426985;564889306;18;Bank Mandiri
10752;Jajang;Umi;Jajang Umi;1980-03-07;Tasikmalaya;L;08768248296;687933598;7;Bank Syariah Indonesia
13850;Wahyuni;Ani;Wahyuni Ani;1978-06-29;Kudus;P;08403585020;704965387;4;Bank Rakyat Indonesia
13750;Nurhasanah;Desi;Nurhasanah Desi;1972-03-22;Ciamis;P;08378376245;525071656;4;Bank Rakyat Indonesia
13182;Ati;Rini;Ati Rini;1979-01-11;Cirebon;L;08740875958;565361345;16;Bank Sinarmas
11124;Dina;Budi;Dina Budi;1971-04-01;Tasikmalaya;P;08261213037;534934717;6;Bank Maspion
13579;Nunung;Usman;Nunung Usman;1997-01-01;Pangandaran;P;08609131553;482067474;17;Bank Panin
10058;Agustinus;Diana;Agustinus Diana;1966-03-24;Cianjur;P;08779959033;697815084;3;Bank Mega
12021;Intan;Mochamad;Intan Mochamad;1980-04-04;Purwakarta;P;08233088575;717285261;20;Bank Digital BCA
14034;Teti;Lia;Teti Lia;1982-05-08;Subang;L;08727659179;533023612;3;Bank Mega
12695;Syamsul;Achmad;Syamsul Achmad;1992-01-25;Semarang;P;08499924766;476647061;15;Bank UOB Indonesia
10290;Agustina;Titin;Agustina Titin;1973-10-06;Rembang;L;08306019246;427277711;12;Bank Jenius
11996;Farida;Euis;Farida Euis;1979-04-10;Majalengka;L;08839410129;709878732;7;Bank Syariah Indonesia
11306;Siswanto;Muhamad;Siswanto Muhamad;1967-03-05;Batang;P;08317800610;663227714;9;Bank Artos
13355;Nanik;Ketut;Nanik Ketut;1973-03-03;Bekasi;L;08543103757;610832945;11;Bank Raya Indonesia
12729;Nor;Anita;Nor Anita;1973-10-01;Bandung;L;08684258741;463725206;12;Bank Jenius
11300;Kusnadi;Aris;Kusnadi Aris;1992-02-08;Purwakarta;L;08392412841;439556100;20;Bank Digital BCA
10514;Ramli;Umi;Ramli Umi;1986-09-19;Cianjur;L;08501323022;442801339;17;Bank Panin
10419;Dewa;Iwan;Dewa Iwan;1995-03-28;Pemalang;P;08609169102;495482342;17;Bank Panin
12835;Yayat;Hadi;Yayat Hadi;1974-08-04;Pekalongan;P;08549403957;571981165;13;Bank BPD Bali
12000;Marni;Dadang;Marni Dadang;1983-06-30;Banjar;P;08452988890;551462764;4;Bank Rakyat Indonesia
12470;Rahman;Imas;Rahman Imas;1965-07-15;Wonogiri;P;08864322210;681277153;5;Bank Negara Indonesia
10147;Ilham;Yudi;Ilham Yudi;1986-07-06;Sumedang;P;08673898882;459644309;20;Bank Digital BCA
13235;Sigit;Yuni;Sigit Yuni;1974-01-28;Tasikmalaya;L;08638101436;460740060;8;Bank Jabar
14671;Maryati;Muhammad;Maryati Muhammad;1982-12-14;Bekasi;P;08514485827;433925473;19;Bank HSBC Indonesia
10407;Riki;Andi;Riki Andi;1982-05-24;Semarang;P;08281311393;655246832;3;Bank Mega
13078;Arief;Ari;Arief Ari;1979-10-02;Pangandaran;L;08323162465;545132312;14;Bank Tabungan Negara
11295;Nova;Tati;Nova Tati;1972-10-30;Banjar;L;08215179775;680487865;14;Bank Tabungan Negara
12756;Yulia;Dian;Yulia Dian;1983-02-13;Surakarta;L;08732662016;625104252;12;Bank Jenius
11524;Daniel;Ayu;Daniel Ayu;1979-05-30;Temanggung;L;08770902150;502989193;6;Bank Maspion
14787;Deden;Made;Deden Made;1998-10-31;Sukabumi;P;08872082944;489373927;13;Bank BPD Bali
11427;Rahmad;Wahyu;Rahmad Wahyu;1977-12-05;Majalengka;P;08467513513;642039187;16;Bank Sinarmas
13464;Eman;Muhammad;Eman Muhammad;1979-09-03;Sragen;L;08858551669;681182685;8;Bank Jabar
14848;Nining;Maman;Nining Maman;1995-09-18;Purwakarta;L;08452398876;598794590;5;Bank Negara Indonesia
10511;Ilham;Dian;Ilham Dian;1990-01-22;Cilacap;P;08409948790;703144794;7;Bank Syariah Indonesia
11299;Suwandi;Devi;Suwandi Devi;1989-01-13;Garut;L;08640270071;500458418;20;Bank Digital BCA
14623;Riska;Ni;Riska Ni;1985-11-29;Pati;L;08391310460;584483367;18;Bank Mandiri
12091;Hari;Kartini;Hari Kartini;1973-12-30;Magelang;P;08258186039;616440379;15;Bank UOB Indonesia
12551;Riska;Diana;Riska Diana;1990-04-06;Sukoharjo;L;08411895448;570023209;10;Bank Jago
12393;Zaenal;Rina;Zaenal Rina;1996-07-26;Banjarnegara;L;08741343347;614718999;5;Bank Negara Indonesia
14177;Nining;Dede;Nining Dede;1971-11-01;Batang;P;08277717313;533920822;17;Bank Panin
14419;Petrus;Ida;Petrus Ida;1991-01-01;Bandung;L;08849044647;494194839;3;Bank Mega
14426;Sukardi;Taufik;Sukardi Taufik;1992-02-28;Magelang;L;08675118920;671813894;6;Bank Maspion
14007;Ir;Lina;Ir Lina;1994-10-21;Subang;P;08362910603;709491683;9;Bank Artos
11900;Winda;Heri;Winda Heri;1998-12-17;Majalengka;P;08426923349;468151148;13;Bank BPD Bali
11260;Yayat;Erni;Yayat Erni;1987-05-31;Semarang;L;08438504722;422997753;13;Bank BPD Bali
11905;Gede;Abdullah;Gede Abdullah;1976-10-08;Depok;L;08248441697;551627615;9;Bank Artos
10183;Ria;Anita;Ria Anita;1971-05-19;Bandung;P;08722915625;471494222;2;Bank Artha Graha Internasional
14030;Suryati;Puji;Suryati Puji;1971-10-16;Purwakarta;P;08855994477;602335603;4;Bank Rakyat Indonesia
11493;Sigit;Yati;Sigit Yati;1974-09-28;Temanggung;L;08865804649;557969474;13;Bank BPD Bali
14650;Suryati;Aan;Suryati Aan;1971-04-12;Majalengka;P;08543309749;424750676;16;Bank Sinarmas
13242;Sukardi;Yeni;Sukardi Yeni;1971-06-27;Wonogiri;L;08770959900;604823150;9;Bank Artos
13395;Deden;Yeni;Deden Yeni;1966-12-31;Salatiga;P;08735775816;429701839;4;Bank Rakyat Indonesia
14929;Farida;Ridwan;Farida Ridwan;1992-08-25;Purwakarta;P;08856098471;436214782;10;Bank Jago
14326;Agustina;Endang;Agustina Endang;1992-11-24;Garut;L;08345504176;684145267;2;Bank Artha Graha Internasional
10448;Fitriani;Eva;Fitriani Eva;1986-12-14;Kebumen;L;08520104370;597868146;6;Bank Maspion
12562;Ilham;Asep;Ilham Asep;1966-07-01;Demak;L;08565840810;521283248;8;Bank Jabar
14899;Gede;Ika;Gede Ika;1991-03-23;Ciamis;P;08747832515;699431014;20;Bank Digital BCA
11478;Elis;Wiwin;Elis Wiwin;1983-02-08;Wonogiri;L;08433779073;633144909;4;Bank Rakyat Indonesia
13306;Feri;Linda;Feri Linda;1971-04-28;Bekasi;L;08813466248;686002845;1;Bank Central Asia
12767;Irfan;Supardi;Irfan Supardi;1989-11-01;Indramayu;P;08411489941;581489519;3;Bank Mega
12683;Wiji;Ratna;Wiji Ratna;1986-03-03;Cianjur;P;08659792255;454330878;13;Bank BPD Bali
10728;Suwarni;Sumarni;Suwarni Sumarni;1981-08-21;Sukabumi;P;08561564834;531399993;17;Bank Panin
13182;Nina;Nurul;Nina Nurul;1977-10-08;Bandung;P;08475889476;656843215;6;Bank Maspion
13134;Tini;Santi;Tini Santi;1987-11-13;Bandung;L;08387009556;652213667;18;Bank Mandiri
10027;Junaidi;Anita;Junaidi Anita;1984-09-29;Blora;P;08564613858;642015607;1;Bank Central Asia
12364;Wiwik;Ujang;Wiwik Ujang;1971-11-19;Klaten;P;08408797021;433649211;7;Bank Syariah Indonesia
12884;Ramli;Desi;Ramli Desi;1983-12-28;Banyumas;P;08438861216;561547484;7;Bank Syariah Indonesia
10905;Ririn;Devi;Ririn Devi;1974-03-02;Boyolali;P;08426519349;474664510;8;Bank Jabar
13022;Dg;Yeni;Dg Yeni;1997-05-14;Subang;L;08497886716;581340284;8;Bank Jabar
13544;Anik;Adi;Anik Adi;1968-01-25;Bandung Barat;L;08438237292;663795673;17;Bank Panin
13930;Supriadi;Asep;Supriadi Asep;1967-06-01;Magelang;L;08596404015;708863674;9;Bank Artos
13115;Rahayu;Ari;Rahayu Ari;1982-01-21;Purworejo;L;08366544229;672614533;14;Bank Tabungan Negara
10785;Nanik;Yudi;Nanik Yudi;1995-01-07;Cirebon;L;08595816440;511126973;15;Bank UOB Indonesia
11621;Roni;Tati;Roni Tati;1970-03-29;Garut;L;08515748796;553060457;8;Bank Jabar
11900;Dodi;Ida;Dodi Ida;1983-01-06;Pemalang;L;08531505265;599258410;15;Bank UOB Indonesia
12640;Eli;Arif;Eli Arif;1989-11-19;Sragen;L;08480730032;626526081;6;Bank Maspion
12547;Tutik;Mochamad;Tutik Mochamad;1985-08-20;Banjarnegara;P;08412476363;527364846;20;Bank Digital BCA
14256;Purwanto;Budi;Purwanto Budi;1967-11-02;Ciamis;P;08732312068;441399850;5;Bank Negara Indonesia
13656;Nurdin;Wawan;Nurdin Wawan;1971-10-22;Sukoharjo;L;08510080398;715356062;9;Bank Artos
10941;Dg;Nur;Dg Nur;1982-11-07;Garut;P;08468546647;450413995;11;Bank Raya Indonesia
13343;St;Rudi;St Rudi;1971-10-13;Banjarnegara;L;08403308002;424679964;14;Bank Tabungan Negara
12298;Ibrahim;Wa;Ibrahim Wa;1979-08-09;Kudus;P;08630891846;614302964;12;Bank Jenius
12139;Aisyah;Maman;Aisyah Maman;1982-04-16;Magelang;P;08359263606;631919683;19;Bank HSBC Indonesia
13537;Rosita;Lina;Rosita Lina;1987-05-27;Kebumen;P;08336945713;709956272;2;Bank Artha Graha Internasional
11758;Hartono;Siti;Hartono Siti;1987-07-01;Tegal;P;08864456493;674153823;6;Bank Maspion
12538;Deden;Mohamad;Deden Mohamad;1966-05-29;Pekalongan;P;08278703262;527996640;14;Bank Tabungan Negara
11510;Novita;Muhamad;Novita Muhamad;1965-10-17;Ciamis;P;08779212159;628813653;12;Bank Jenius
11893;Daniel;Yeni;Daniel Yeni;1987-05-15;Brebes;L;08357785564;530966859;8;Bank Jabar
10625;Ita;Irwan;Ita Irwan;1984-12-21;Bogor;L;08665480083;533277616;5;Bank Negara Indonesia
12634;Wahyuni;Lina;Wahyuni Lina;1995-08-19;Kendal;P;08522982481;600235414;18;Bank Mandiri
11616;Rahayu;Euis;Rahayu Euis;1965-02-01;Bandung;L;08810961246;536169778;3;Bank Mega
12397;Riska;Ari;Riska Ari;1986-03-18;Klaten;P;08649230659;702033323;17;Bank Panin
14076;Irfan;Ujang;Irfan Ujang;1983-12-21;Sukoharjo;L;08761809301;622685802;13;Bank BPD Bali
12544;Dedy;Titin;Dedy Titin;1976-11-30;Boyolali;P;08422823929;617198942;16;Bank Sinarmas
12699;Eman;Lia;Eman Lia;1970-03-05;Bandung Barat;P;08666369355;422307460;9;Bank Artos
11323;Rani;Mochamad;Rani Mochamad;1971-07-15;Bogor;P;08611707466;485865470;5;Bank Negara Indonesia
10668;Rian;Iwan;Rian Iwan;1995-08-24;Pangandaran;L;08653445518;689612387;13;Bank BPD Bali
12633;Samsudin;Agung;Samsudin Agung;1990-05-10;Demak;P;08502722034;464368664;12;Bank Jenius
11830;Dini;Dian;Dini Dian;1995-09-03;Pekalongan;L;08309558679;429633211;15;Bank UOB Indonesia
13862;Maya;Ali;Maya Ali;1978-03-18;Sukoharjo;P;08549921146;449132000;8;Bank Jabar
12508;Novita;Anita;Novita Anita;1976-11-23;Bandung Barat;L;08399192876;713033935;16;Bank Sinarmas
12936;Murni;Sumiati;Murni Sumiati;1965-10-01;Kendal;P;08407231238;689228716;11;Bank Raya Indonesia
10771;Mat;Lilis;Mat Lilis;1965-06-23;Rembang;P;08621276253;511827043;7;Bank Syariah Indonesia
10072;Agustinus;Linda;Agustinus Linda;1990-02-13;Cirebon;L;08823598853;505018981;7;Bank Syariah Indonesia
12427;Suparmi;Dedi;Suparmi Dedi;1971-11-30;Kendal;P;08304582901;611501850;1;Bank Central Asia
14612;Titik;Desi;Titik Desi;1980-08-06;Rembang;P;08448881171;630131850;8;Bank Jabar
11450;Marlina;Rina;Marlina Rina;1968-10-28;Tasikmalaya;L;08698663668;546256356;2;Bank Artha Graha Internasional
13486;Nova;Hasan;Nova Hasan;1991-05-23;Bogor;L;08623359228;697634816;6;Bank Maspion
13039;Eman;Ayu;Eman Ayu;1998-09-29;Ciamis;L;08504917588;557414827;12;Bank Jenius
11459;Marni;Hasan;Marni Hasan;1968-09-18;Klaten;P;08251452482;660798570;9;Bank Artos
